event_id,match_id,event_type,team,player,minute,second,shot_xg
3872,46,Foul,Leicester City,Player_181,18,43,
3873,12,Shot,Manchester City,Player_26,75,44,
3874,70,Tackle,Chelsea,Player_61,20,45,
3875,17,Interception,Chelsea,Player_123,46,36,
3876,19,Dribble,Liverpool,Player_67,45,26,
3877,26,Shot,Tottenham,Player_182,4,27,
3878,48,Pass,Crystal Palace,Player_150,84,2,
3879,52,Interception,Chelsea,Player_26,20,59,0.058809387912681865
3880,96,Foul,Chelsea,Player_83,11,58,
3881,70,Pass,Leicester City,Player_108,65,35,
3882,55,Shot,Arsenal,Player_111,18,48,
3883,100,Shot,Arsenal,Player_60,39,50,
3884,75,Foul,Chelsea,Player_39,44,42,
3885,33,Dribble,Manchester City,Player_123,18,7,0.451331213259485
3886,62,Foul,Leicester City,Player_36,47,43,
3887,88,Tackle,Manchester City,Player_21,31,49,0.29908108525456756
3888,23,Pass,West Ham,Player_169,39,49,
3889,15,Dribble,Tottenham,Player_118,38,40,
3890,27,Interception,Arsenal,Player_48,79,36,
3891,75,Tackle,Arsenal,Player_26,47,52,
3892,64,Dribble,Leicester City,Player_191,70,48,
3893,81,Pass,Manchester United,Player_36,8,44,
3894,51,Shot,Manchester City,Player_152,86,37,
3895,53,Interception,Crystal Palace,Player_128,65,55,
3896,78,Foul,Leicester City,Player_149,13,21,
3897,91,Pass,Liverpool,Player_146,55,13,
3898,82,Tackle,Manchester United,Player_15,88,14,
3899,92,Tackle,Brighton,Player_79,85,54,
3900,51,Shot,Manchester City,Player_134,43,45,
3901,47,Shot,Manchester United,Player_171,4,3,
3902,4,Interception,Leicester City,Player_159,71,17,
3903,7,Foul,Crystal Palace,Player_28,60,0,
3904,35,Interception,Liverpool,Player_136,12,11,
3905,48,Shot,Tottenham,Player_157,59,53,
3906,73,Shot,Manchester United,Player_149,77,40,
3907,72,Tackle,Tottenham,Player_120,54,41,
3908,45,Shot,Chelsea,Player_88,44,52,
3909,81,Dribble,Arsenal,Player_186,16,59,
3910,81,Pass,West Ham,Player_188,6,49,
3911,97,Shot,Arsenal,Player_178,14,16,
3912,96,Interception,Brighton,Player_31,58,18,
3913,72,Foul,Crystal Palace,Player_47,31,35,
3914,19,Foul,Liverpool,Player_34,41,47,
3915,63,Foul,Tottenham,Player_2,35,6,
3916,38,Dribble,Leicester City,Player_106,10,8,
3917,67,Interception,Tottenham,Player_195,81,7,
3918,59,Dribble,Crystal Palace,Player_94,30,24,
3919,69,Shot,Leicester City,Player_72,44,6,
3920,13,Pass,Leicester City,Player_52,55,41,
3921,47,Foul,Brighton,Player_135,71,7,0.04352208862330964
3922,61,Interception,Crystal Palace,Player_147,18,23,
3923,31,Foul,Manchester United,Player_90,83,16,
3924,80,Dribble,Arsenal,Player_92,79,11,
3925,96,Tackle,Chelsea,Player_143,86,45,
3926,22,Shot,Tottenham,Player_78,39,30,
3927,93,Pass,Manchester United,Player_176,42,11,0.061303821734464026
3928,86,Shot,Chelsea,Player_125,54,56,
3929,43,Tackle,Liverpool,Player_142,30,1,
3930,67,Pass,West Ham,Player_131,20,11,
3931,54,Tackle,Tottenham,Player_50,42,26,
3932,10,Shot,Brighton,Player_93,89,45,
3933,42,Dribble,Chelsea,Player_124,87,6,
3934,64,Shot,Leicester City,Player_54,5,57,0.39583680875689586
3935,21,Shot,Manchester United,Player_134,50,57,
3936,80,Shot,Arsenal,Player_177,41,12,
3937,76,Interception,Brighton,Player_151,39,52,
3938,66,Tackle,Tottenham,Player_78,57,35,
3939,41,Tackle,Crystal Palace,Player_78,57,0,
3940,24,Foul,Manchester United,Player_20,37,48,
3941,35,Tackle,Brighton,Player_91,7,34,
3942,56,Foul,West Ham,Player_188,5,29,0.6048784807504403
3943,30,Interception,Tottenham,Player_99,79,30,
3944,57,Dribble,Liverpool,Player_173,51,16,
3945,94,Foul,Arsenal,Player_189,8,7,0.42394308493982424
3946,47,Shot,Liverpool,Player_56,56,2,
3947,35,Dribble,Chelsea,Player_2,73,58,
3948,19,Interception,Crystal Palace,Player_105,11,9,
3949,8,Tackle,Chelsea,Player_173,22,33,0.08037333789079948
3950,26,Foul,Arsenal,Player_168,77,21,
3951,71,Shot,Manchester United,Player_112,11,3,0.16007616249336043
3952,30,Pass,Chelsea,Player_24,60,31,0.9073364316469362
3953,7,Pass,Crystal Palace,Player_157,15,28,0.18045671678168085
3954,67,Dribble,Manchester City,Player_195,38,45,
3955,65,Tackle,Manchester City,Player_109,1,10,
3956,36,Pass,Brighton,Player_68,46,45,0.346180925409702
3957,25,Dribble,Brighton,Player_114,88,12,
3958,37,Interception,Tottenham,Player_194,43,58,
3959,1,Dribble,Brighton,Player_84,22,3,
3960,15,Dribble,West Ham,Player_182,3,1,
3961,37,Dribble,Brighton,Player_181,14,33,
3962,13,Shot,West Ham,Player_49,2,42,
3963,8,Dribble,Brighton,Player_32,61,21,
3964,5,Foul,Liverpool,Player_61,32,4,
3965,60,Dribble,Leicester City,Player_170,38,8,
3966,73,Shot,West Ham,Player_129,46,19,
3967,1,Shot,Manchester United,Player_191,42,20,0.214343984752984
3968,36,Interception,Tottenham,Player_102,6,16,0.6823978188928292
3969,35,Tackle,Arsenal,Player_35,41,11,
3970,66,Pass,West Ham,Player_51,25,27,
3971,63,Pass,Chelsea,Player_199,11,17,0.30615356213210076
3972,23,Dribble,Leicester City,Player_45,41,2,
3973,9,Interception,Liverpool,Player_77,71,4,
3974,34,Dribble,Manchester City,Player_113,57,59,0.40591434312742125
3975,46,Pass,Liverpool,Player_65,46,52,0.920862091946255
3976,78,Shot,Brighton,Player_14,86,51,
3977,4,Tackle,Tottenham,Player_93,48,13,
3978,30,Interception,Leicester City,Player_131,63,47,
3979,95,Shot,Chelsea,Player_24,39,25,
3980,75,Tackle,West Ham,Player_65,10,18,
3981,99,Interception,Liverpool,Player_176,85,40,
3982,72,Interception,Leicester City,Player_138,70,16,
3983,3,Pass,West Ham,Player_13,65,53,0.08273406343452183
3984,14,Shot,Tottenham,Player_142,59,38,
3985,60,Interception,Arsenal,Player_100,78,41,
3986,77,Foul,Manchester City,Player_138,36,3,
3987,45,Interception,Tottenham,Player_168,27,41,
3988,96,Tackle,Brighton,Player_151,73,34,
3989,34,Pass,Crystal Palace,Player_99,55,23,
3990,45,Dribble,Arsenal,Player_55,70,40,
3991,61,Pass,Brighton,Player_63,81,12,
3992,83,Dribble,Liverpool,Player_71,53,32,
3993,16,Shot,Arsenal,Player_170,60,14,
3994,66,Shot,Brighton,Player_99,61,14,
3995,40,Interception,Arsenal,Player_66,36,30,
3996,17,Foul,Tottenham,Player_79,85,42,
3997,34,Shot,Leicester City,Player_73,27,27,
3998,16,Interception,Manchester City,Player_47,41,9,
3999,60,Pass,Manchester City,Player_81,28,56,
4000,66,Shot,Brighton,Player_126,16,6,0.46583863891924593
4001,66,Pass,Brighton,Player_52,35,32,
4002,90,Pass,Arsenal,Player_146,36,6,
4003,13,Foul,Liverpool,Player_146,56,4,
4004,56,Shot,Brighton,Player_152,19,25,
4005,31,Pass,Arsenal,Player_23,57,54,0.898318793327986
4006,34,Foul,Manchester United,Player_140,85,15,
4007,39,Foul,Manchester City,Player_151,33,59,
4008,67,Shot,Brighton,Player_21,23,56,
4009,8,Foul,Tottenham,Player_64,63,7,0.13225359215605248
4010,87,Shot,Chelsea,Player_72,70,21,
4011,78,Shot,Arsenal,Player_162,22,33,
4012,55,Dribble,Manchester City,Player_130,67,39,
4013,27,Pass,Brighton,Player_69,80,27,
4014,93,Tackle,Leicester City,Player_159,59,45,
4015,53,Shot,Arsenal,Player_68,25,35,
4016,39,Pass,Liverpool,Player_198,17,55,
4017,65,Foul,Brighton,Player_147,39,46,
4018,17,Interception,Arsenal,Player_128,77,6,
4019,30,Shot,Brighton,Player_107,75,51,
4020,53,Foul,Crystal Palace,Player_109,74,39,
4021,13,Foul,Chelsea,Player_72,39,58,
4022,21,Foul,West Ham,Player_103,24,42,
4023,19,Foul,West Ham,Player_141,38,27,0.5000712506738
4024,53,Foul,Crystal Palace,Player_65,88,58,
4025,19,Shot,Arsenal,Player_134,81,1,
4026,57,Tackle,Liverpool,Player_199,57,8,
4027,25,Dribble,Brighton,Player_112,44,5,
4028,86,Foul,Arsenal,Player_155,36,54,0.5340089097405041
4029,31,Foul,Leicester City,Player_79,70,57,0.916025519351948
4030,81,Dribble,Liverpool,Player_180,80,0,
4031,55,Shot,Leicester City,Player_126,45,2,
4032,23,Pass,Crystal Palace,Player_121,26,9,
4033,32,Interception,Tottenham,Player_87,11,36,
4034,62,Interception,West Ham,Player_48,52,43,
4035,74,Pass,West Ham,Player_88,25,22,
4036,10,Shot,Brighton,Player_68,31,32,0.7963552267931819
4037,100,Interception,Chelsea,Player_172,85,8,
4038,72,Dribble,Crystal Palace,Player_101,45,52,
4039,54,Pass,Arsenal,Player_17,67,12,0.4870442994699632
4040,52,Tackle,Crystal Palace,Player_38,76,27,
4041,20,Shot,Arsenal,Player_138,40,50,
4042,32,Pass,Crystal Palace,Player_54,46,6,
4043,14,Interception,Tottenham,Player_134,54,25,
4044,50,Shot,Manchester United,Player_134,41,15,
4045,28,Dribble,Chelsea,Player_52,89,39,
4046,53,Shot,Arsenal,Player_15,81,57,0.5331775937602949
4047,24,Shot,Chelsea,Player_68,38,25,
4048,79,Dribble,Liverpool,Player_185,36,50,
4049,22,Foul,Crystal Palace,Player_112,83,38,
4050,30,Dribble,Brighton,Player_184,44,54,0.7343958761703014
4051,63,Shot,Manchester City,Player_104,57,31,0.16468493966109343
4052,4,Dribble,Liverpool,Player_7,66,35,
4053,77,Foul,Leicester City,Player_51,81,41,
4054,59,Pass,West Ham,Player_58,30,56,
4055,87,Dribble,Manchester City,Player_192,10,0,
4056,8,Dribble,Tottenham,Player_109,61,48,
4057,82,Shot,Crystal Palace,Player_111,63,20,0.38370389956370965
4058,12,Pass,Manchester United,Player_154,36,12,
4059,31,Tackle,Tottenham,Player_186,54,50,
4060,78,Tackle,Arsenal,Player_31,65,25,
4061,34,Interception,Manchester City,Player_194,82,44,
4062,82,Dribble,West Ham,Player_92,4,8,
4063,98,Dribble,Brighton,Player_106,55,36,
4064,75,Pass,Manchester United,Player_13,54,22,
4065,76,Foul,Chelsea,Player_146,89,0,
4066,49,Tackle,Crystal Palace,Player_119,64,1,
4067,79,Interception,Arsenal,Player_141,22,42,
4068,57,Pass,Crystal Palace,Player_115,25,27,
4069,95,Dribble,Tottenham,Player_152,81,35,
4070,93,Tackle,Manchester City,Player_57,59,30,
4071,26,Interception,Tottenham,Player_126,57,40,
4072,18,Shot,Manchester City,Player_157,54,4,
4073,96,Tackle,Brighton,Player_184,44,36,
4074,86,Interception,West Ham,Player_54,52,24,
4075,38,Pass,Chelsea,Player_133,76,7,
4076,81,Shot,Brighton,Player_163,16,33,
4077,87,Interception,Liverpool,Player_19,16,38,
4078,88,Interception,West Ham,Player_183,81,48,0.6564983125788874
4079,50,Dribble,Brighton,Player_77,55,31,
4080,8,Foul,Manchester United,Player_69,61,57,
4081,41,Tackle,Crystal Palace,Player_44,79,58,
4082,6,Dribble,Tottenham,Player_38,77,10,0.054200808842033266
4083,69,Shot,West Ham,Player_62,40,46,
4084,44,Foul,Manchester United,Player_22,21,24,
4085,64,Interception,Tottenham,Player_73,66,2,
4086,29,Dribble,Liverpool,Player_168,8,44,0.24032095529260533
4087,28,Foul,Leicester City,Player_154,71,49,
4088,11,Tackle,West Ham,Player_125,10,51,
4089,65,Shot,Manchester United,Player_5,57,31,0.8367661102549542
4090,19,Pass,Tottenham,Player_54,4,51,0.9413812499770292
4091,9,Dribble,Tottenham,Player_86,43,34,
4092,27,Shot,Brighton,Player_177,63,31,
4093,34,Pass,Manchester City,Player_3,43,33,0.018726152659863327
4094,44,Dribble,Brighton,Player_38,67,36,
4095,68,Shot,Manchester United,Player_142,82,51,
4096,100,Shot,Arsenal,Player_175,51,4,
4097,82,Foul,Crystal Palace,Player_142,56,44,
4098,15,Dribble,West Ham,Player_73,43,27,
4099,51,Shot,Brighton,Player_38,24,27,
4100,13,Interception,Tottenham,Player_192,34,7,
4101,83,Dribble,Tottenham,Player_172,59,26,
4102,49,Shot,Leicester City,Player_125,2,15,
4103,70,Foul,West Ham,Player_70,2,17,
4104,56,Pass,Leicester City,Player_65,10,24,
4105,76,Pass,Crystal Palace,Player_25,23,57,0.031180864134762842
4106,51,Interception,Liverpool,Player_16,15,47,
4107,37,Dribble,Brighton,Player_15,76,0,
4108,17,Foul,Chelsea,Player_131,17,7,
4109,58,Shot,Manchester United,Player_195,82,59,
4110,87,Shot,Manchester United,Player_37,14,20,
4111,90,Pass,Liverpool,Player_183,81,33,
4112,29,Foul,West Ham,Player_125,79,23,
4113,33,Interception,Brighton,Player_113,76,36,
4114,60,Pass,Crystal Palace,Player_166,16,25,
4115,91,Pass,Manchester City,Player_191,32,46,
4116,89,Interception,Leicester City,Player_1,23,13,0.9653829763588241
4117,55,Dribble,Liverpool,Player_71,34,57,
4118,10,Shot,Manchester City,Player_103,16,28,
4119,47,Dribble,Leicester City,Player_19,34,29,
4120,23,Foul,Liverpool,Player_52,71,2,
4121,85,Tackle,Manchester United,Player_118,33,6,
4122,21,Tackle,Manchester United,Player_158,68,35,
4123,13,Tackle,Tottenham,Player_107,43,10,
4124,33,Interception,Leicester City,Player_55,64,31,
4125,24,Pass,Chelsea,Player_14,71,58,
4126,11,Dribble,Crystal Palace,Player_13,18,57,
4127,17,Shot,Arsenal,Player_84,68,11,
4128,68,Tackle,West Ham,Player_90,61,14,
4129,47,Dribble,West Ham,Player_27,75,37,0.13673082591560848
4130,25,Tackle,Leicester City,Player_89,20,57,
4131,94,Tackle,Liverpool,Player_137,11,23,0.05902671082042299
4132,73,Shot,Liverpool,Player_41,79,0,
4133,21,Foul,Arsenal,Player_48,46,17,
4134,84,Foul,Crystal Palace,Player_12,64,45,0.7742912903811602
4135,83,Foul,Brighton,Player_138,81,55,
4136,83,Interception,Crystal Palace,Player_6,76,6,
4137,12,Pass,Brighton,Player_162,28,41,
4138,37,Interception,Arsenal,Player_180,48,40,
4139,42,Dribble,Brighton,Player_41,35,1,
4140,17,Interception,Chelsea,Player_6,8,39,
4141,48,Dribble,Tottenham,Player_130,22,53,
4142,28,Dribble,Crystal Palace,Player_15,24,30,
4143,41,Pass,Brighton,Player_145,66,32,
4144,99,Shot,Manchester United,Player_16,86,51,
4145,47,Pass,Chelsea,Player_156,64,29,0.009219594210902682
4146,18,Foul,Crystal Palace,Player_85,65,30,
4147,78,Foul,Brighton,Player_10,14,33,
4148,99,Interception,Manchester United,Player_138,25,6,0.31899377417307206
4149,71,Dribble,Arsenal,Player_138,3,24,
4150,13,Tackle,Arsenal,Player_156,5,15,
4151,82,Tackle,Leicester City,Player_152,65,21,
4152,13,Dribble,West Ham,Player_19,54,35,
4153,100,Pass,Manchester City,Player_68,19,52,0.5042198660994027
4154,31,Shot,Manchester United,Player_184,54,26,
4155,2,Pass,Leicester City,Player_195,76,16,
4156,16,Dribble,Chelsea,Player_42,10,3,0.8646163648220234
4157,9,Dribble,Brighton,Player_140,16,57,
4158,73,Shot,Crystal Palace,Player_146,46,34,
4159,38,Interception,Liverpool,Player_151,29,40,
4160,75,Interception,Manchester United,Player_84,15,21,
4161,54,Shot,Manchester City,Player_134,48,46,
4162,56,Interception,Liverpool,Player_53,11,51,
4163,86,Tackle,Tottenham,Player_98,34,34,
4164,97,Interception,Manchester City,Player_42,36,43,
4165,100,Interception,Leicester City,Player_194,30,14,
4166,87,Interception,Manchester City,Player_30,73,51,
4167,45,Tackle,Brighton,Player_9,82,39,
4168,34,Interception,Crystal Palace,Player_170,19,43,
4169,9,Foul,Chelsea,Player_34,68,20,
4170,88,Tackle,Liverpool,Player_168,70,12,0.5770687157060284
4171,8,Shot,Manchester City,Player_88,33,46,
4172,7,Pass,Brighton,Player_145,80,10,
4173,36,Shot,Arsenal,Player_157,75,48,
4174,18,Pass,Manchester City,Player_50,22,52,
4175,3,Shot,Manchester City,Player_76,36,55,
4176,28,Foul,West Ham,Player_177,23,26,
4177,70,Pass,Liverpool,Player_189,63,30,
4178,44,Pass,West Ham,Player_46,26,43,0.040995761838033995
4179,21,Dribble,West Ham,Player_46,60,31,
4180,28,Pass,Crystal Palace,Player_126,5,51,
4181,54,Pass,Brighton,Player_17,54,29,0.7934195271886331
4182,54,Dribble,West Ham,Player_66,38,17,
4183,65,Interception,Manchester City,Player_104,62,15,
4184,100,Interception,Leicester City,Player_5,25,34,
4185,21,Dribble,Leicester City,Player_123,12,58,
4186,99,Tackle,Arsenal,Player_182,22,8,0.6111544902263005
4187,13,Pass,Leicester City,Player_125,9,38,
4188,57,Pass,Arsenal,Player_112,84,50,
4189,49,Dribble,Leicester City,Player_16,29,36,
4190,54,Dribble,Tottenham,Player_81,44,50,
4191,10,Tackle,Arsenal,Player_91,27,9,
4192,53,Foul,Manchester United,Player_135,55,51,
4193,44,Interception,Liverpool,Player_136,81,11,
4194,47,Shot,Liverpool,Player_72,5,7,
4195,53,Foul,Liverpool,Player_96,52,2,0.9813487170871562
4196,74,Interception,Brighton,Player_111,13,18,
4197,46,Pass,Crystal Palace,Player_82,42,58,
4198,13,Foul,Chelsea,Player_38,15,10,
4199,37,Dribble,Crystal Palace,Player_54,79,7,
4200,24,Tackle,Arsenal,Player_76,18,25,0.3287095993874515
4201,2,Interception,Crystal Palace,Player_15,50,44,
4202,86,Tackle,Leicester City,Player_178,2,57,
4203,81,Interception,Arsenal,Player_184,87,22,
4204,100,Foul,Crystal Palace,Player_116,13,54,
4205,14,Pass,Crystal Palace,Player_9,68,9,
4206,10,Shot,West Ham,Player_8,47,17,0.8194635841767315
4207,35,Tackle,Tottenham,Player_110,89,11,0.377650950839194
4208,25,Tackle,Brighton,Player_147,75,38,
4209,3,Shot,Arsenal,Player_51,50,25,
4210,17,Tackle,Chelsea,Player_185,12,10,
4211,12,Tackle,Liverpool,Player_196,13,9,
4212,54,Interception,Manchester City,Player_31,9,2,
4213,24,Interception,Manchester United,Player_102,59,6,0.26459945414971686
4214,29,Shot,Crystal Palace,Player_3,45,3,
4215,43,Pass,Liverpool,Player_99,70,39,
4216,25,Foul,Leicester City,Player_83,43,7,
4217,100,Foul,Manchester United,Player_43,74,37,
4218,60,Tackle,Tottenham,Player_29,23,12,
4219,90,Pass,Liverpool,Player_10,79,11,
4220,65,Shot,West Ham,Player_140,45,34,
4221,84,Shot,Liverpool,Player_46,23,37,0.13440612688778908
4222,28,Interception,Tottenham,Player_30,34,53,
4223,16,Tackle,Liverpool,Player_94,16,50,
4224,47,Dribble,Crystal Palace,Player_32,63,42,
4225,81,Shot,Liverpool,Player_47,51,35,
4226,92,Tackle,West Ham,Player_88,32,46,
4227,58,Pass,Brighton,Player_63,38,1,
4228,76,Interception,Tottenham,Player_154,56,14,
4229,27,Foul,West Ham,Player_131,69,48,
4230,53,Pass,Arsenal,Player_23,17,33,
4231,42,Shot,Liverpool,Player_74,86,38,
4232,59,Shot,Chelsea,Player_50,39,25,
4233,47,Pass,Liverpool,Player_164,41,47,
4234,94,Shot,Tottenham,Player_124,48,4,
4235,34,Tackle,Manchester United,Player_13,82,47,
4236,37,Shot,West Ham,Player_126,28,24,0.46284225703432824
4237,6,Interception,Chelsea,Player_29,77,50,
4238,7,Tackle,Arsenal,Player_166,50,33,
4239,96,Dribble,Leicester City,Player_121,1,46,
4240,96,Shot,Arsenal,Player_90,50,3,
4241,25,Shot,West Ham,Player_133,19,33,
4242,33,Interception,Manchester United,Player_148,59,26,
4243,55,Interception,West Ham,Player_78,68,54,
4244,58,Foul,Manchester City,Player_109,67,41,
4245,7,Pass,Chelsea,Player_14,41,53,
4246,57,Pass,Manchester United,Player_136,10,55,
4247,12,Pass,Chelsea,Player_48,28,28,
4248,16,Interception,West Ham,Player_141,34,4,
4249,80,Pass,Brighton,Player_24,39,17,
4250,43,Pass,Chelsea,Player_79,83,3,
4251,100,Dribble,Manchester City,Player_193,56,0,
4252,77,Pass,Crystal Palace,Player_162,52,49,
4253,7,Shot,Manchester United,Player_51,3,19,
4254,100,Foul,Manchester City,Player_3,23,5,
4255,51,Interception,Manchester City,Player_128,17,19,
4256,73,Tackle,Leicester City,Player_119,71,19,
4257,32,Foul,Brighton,Player_58,26,45,
4258,75,Dribble,Liverpool,Player_125,18,26,
4259,8,Interception,Brighton,Player_113,46,25,
4260,97,Interception,Tottenham,Player_55,70,31,
4261,87,Shot,Leicester City,Player_119,31,9,
4262,89,Foul,West Ham,Player_120,9,17,0.2587614726335571
4263,72,Foul,West Ham,Player_80,35,40,
4264,45,Pass,Arsenal,Player_42,81,11,0.6223152523868414
4265,86,Shot,Liverpool,Player_21,60,9,
4266,59,Pass,Tottenham,Player_10,76,23,
4267,4,Pass,Chelsea,Player_57,63,23,
4268,67,Interception,Brighton,Player_153,52,52,
4269,29,Foul,Manchester United,Player_56,48,50,
4270,29,Pass,Manchester City,Player_38,61,37,
4271,98,Dribble,Chelsea,Player_86,24,45,
4272,98,Dribble,Arsenal,Player_113,74,24,
4273,28,Foul,Brighton,Player_189,58,7,
4274,77,Dribble,Manchester United,Player_112,64,54,
4275,79,Interception,Arsenal,Player_175,30,13,
4276,87,Shot,Manchester City,Player_54,29,42,
4277,44,Tackle,Leicester City,Player_46,10,30,
4278,90,Pass,Liverpool,Player_196,39,23,
4279,4,Tackle,Leicester City,Player_4,55,15,
4280,90,Shot,Manchester United,Player_194,28,19,
4281,9,Shot,Leicester City,Player_171,18,37,
4282,5,Interception,Manchester United,Player_62,41,46,
4283,56,Dribble,Tottenham,Player_124,81,14,
4284,96,Dribble,Tottenham,Player_128,75,13,
4285,84,Shot,Crystal Palace,Player_112,65,52,
4286,50,Interception,Crystal Palace,Player_85,81,11,
4287,75,Interception,Leicester City,Player_4,46,33,
4288,15,Foul,West Ham,Player_65,60,7,
4289,32,Pass,Leicester City,Player_62,9,18,
4290,28,Dribble,Leicester City,Player_90,45,45,0.63622586743163
4291,22,Shot,West Ham,Player_120,60,4,
4292,17,Foul,Liverpool,Player_130,28,55,
4293,59,Tackle,Brighton,Player_137,3,26,
4294,90,Dribble,West Ham,Player_185,51,40,
4295,71,Pass,Manchester United,Player_45,8,12,
4296,57,Interception,Brighton,Player_146,70,31,0.40551684382639475
4297,26,Shot,Manchester City,Player_112,59,30,0.22481248169884605
4298,25,Dribble,Liverpool,Player_176,61,40,
4299,10,Tackle,Manchester City,Player_42,58,45,
4300,45,Pass,Crystal Palace,Player_41,70,36,
4301,83,Pass,Chelsea,Player_89,12,1,
4302,11,Foul,Tottenham,Player_186,9,6,
4303,77,Dribble,Manchester City,Player_42,49,47,0.5532591871619299
4304,53,Tackle,Arsenal,Player_35,83,10,
4305,72,Pass,Leicester City,Player_166,17,10,
4306,68,Shot,Manchester United,Player_67,54,22,
4307,95,Pass,Manchester City,Player_41,44,30,
4308,28,Tackle,Manchester City,Player_99,32,43,
4309,75,Interception,Chelsea,Player_50,35,44,0.4524998508199809
4310,65,Interception,Crystal Palace,Player_104,78,7,
4311,49,Foul,Leicester City,Player_86,49,55,0.3017829717398497
4312,47,Dribble,Leicester City,Player_79,54,31,
4313,52,Tackle,Chelsea,Player_45,16,47,
4314,88,Foul,West Ham,Player_199,85,20,
4315,54,Pass,Chelsea,Player_147,12,30,0.03587968178884904
4316,60,Pass,Arsenal,Player_106,88,0,
4317,57,Interception,Brighton,Player_145,8,12,
4318,47,Foul,Arsenal,Player_193,21,10,
4319,31,Interception,Chelsea,Player_122,48,28,
4320,46,Shot,Tottenham,Player_77,8,3,0.28741561708062013
4321,26,Interception,West Ham,Player_56,28,35,
4322,5,Shot,Tottenham,Player_112,80,14,
4323,84,Pass,Arsenal,Player_93,10,58,
4324,52,Foul,Leicester City,Player_41,52,2,
4325,75,Shot,Arsenal,Player_170,15,55,
4326,54,Foul,Liverpool,Player_6,4,50,0.27639354408843053
4327,33,Foul,Crystal Palace,Player_197,90,28,
4328,50,Shot,Manchester United,Player_98,79,20,
4329,38,Dribble,Liverpool,Player_73,62,1,
4330,27,Interception,Chelsea,Player_168,4,5,
4331,98,Shot,Manchester City,Player_41,41,30,
4332,15,Pass,Tottenham,Player_9,73,53,
4333,96,Foul,Brighton,Player_8,55,23,
4334,61,Tackle,Liverpool,Player_172,28,39,
4335,21,Shot,West Ham,Player_186,47,16,
4336,46,Interception,Tottenham,Player_104,9,4,
4337,69,Foul,Liverpool,Player_195,2,1,
4338,6,Dribble,Leicester City,Player_13,67,57,
4339,38,Pass,Manchester United,Player_19,48,11,
4340,62,Dribble,Arsenal,Player_98,69,4,
4341,86,Tackle,Arsenal,Player_96,74,41,
4342,62,Shot,Liverpool,Player_49,28,59,
4343,82,Foul,Chelsea,Player_100,79,40,0.3873447316357749
4344,78,Shot,West Ham,Player_82,14,19,
4345,74,Interception,Chelsea,Player_158,46,7,0.4786802542001748
4346,46,Shot,Tottenham,Player_66,87,0,
4347,13,Pass,Crystal Palace,Player_91,13,55,
4348,95,Tackle,Manchester United,Player_59,16,5,
4349,94,Dribble,Manchester United,Player_53,40,55,
4350,3,Tackle,Arsenal,Player_52,72,53,
4351,94,Foul,Manchester United,Player_81,81,10,
4352,6,Shot,Chelsea,Player_159,30,2,0.05984718972688852
4353,93,Foul,West Ham,Player_15,81,30,0.37060140318098267
4354,8,Dribble,West Ham,Player_121,65,27,
4355,44,Foul,Arsenal,Player_148,58,46,
4356,33,Interception,Liverpool,Player_5,88,42,
4357,81,Tackle,West Ham,Player_135,48,55,
4358,75,Dribble,Chelsea,Player_18,49,4,
4359,77,Dribble,Manchester City,Player_56,89,59,
4360,50,Dribble,Liverpool,Player_75,2,25,
4361,11,Pass,Crystal Palace,Player_96,89,15,
4362,95,Tackle,Brighton,Player_114,14,52,
4363,28,Foul,Leicester City,Player_101,17,30,
4364,70,Dribble,Manchester United,Player_173,31,27,
4365,41,Tackle,Manchester United,Player_28,10,6,
4366,16,Dribble,Manchester City,Player_50,70,37,0.201135110676532
4367,68,Interception,Liverpool,Player_2,89,8,0.6827624119759711
4368,99,Interception,Arsenal,Player_68,37,38,
4369,48,Interception,Chelsea,Player_128,64,34,
4370,56,Shot,Manchester City,Player_77,30,42,0.6457278158005122
4371,64,Dribble,Leicester City,Player_24,34,26,
4372,59,Shot,West Ham,Player_112,18,11,0.05839238042429684
4373,90,Tackle,Arsenal,Player_176,88,52,
4374,62,Shot,Brighton,Player_173,63,24,0.41440685567053215
4375,76,Tackle,Arsenal,Player_119,49,42,
4376,11,Tackle,Manchester City,Player_186,56,28,
4377,89,Tackle,Crystal Palace,Player_36,58,30,
4378,18,Foul,Manchester City,Player_2,27,57,
4379,19,Shot,Manchester City,Player_127,55,33,0.509193247457928
4380,87,Foul,Manchester City,Player_105,85,32,
4381,55,Dribble,Arsenal,Player_18,19,26,
4382,82,Shot,Manchester City,Player_177,23,55,
4383,26,Dribble,Liverpool,Player_8,47,55,
4384,6,Dribble,Arsenal,Player_186,79,1,0.29110490552717494
4385,4,Tackle,West Ham,Player_15,66,13,
4386,29,Shot,Liverpool,Player_145,51,12,
4387,59,Dribble,Leicester City,Player_23,84,23,
4388,98,Interception,West Ham,Player_194,28,4,
4389,17,Dribble,Brighton,Player_198,57,33,
4390,43,Interception,Manchester United,Player_93,58,54,
4391,80,Shot,Arsenal,Player_155,15,22,
4392,66,Foul,Manchester United,Player_165,16,18,
4393,34,Shot,Arsenal,Player_49,47,29,
4394,8,Foul,West Ham,Player_64,63,48,
4395,13,Foul,Brighton,Player_34,12,42,
4396,8,Shot,Chelsea,Player_18,43,15,
4397,94,Dribble,Chelsea,Player_64,84,51,
4398,96,Pass,Liverpool,Player_106,29,49,0.9725579630469194
